الرمز,الكمية,السعر الابتدائي,سعر الهدف,سعر الإيقاف,الوقت,النتيجة,الرصيد المتبقي
DOGEUSDT,24.0,0.16995,0.17019743183603306,0.16985177658198344,2024-10-31 00:51:37.637091,خسارة,15.07592
DOGEUSDT,24.0,0.16976,0.170004316017915,0.16966330599104248,2024-10-31 00:52:05.767696,خسارة,15.14776
PEPEUSDT,206186.0,9.7e-06,9.704850419992844e-06,9.699029790003578e-06,2024-10-31 00:53:36.208115,ربح,11.00206606
DOGEUSDT,12.0,0.16999,0.170040997,0.169905005,2024-10-31 00:55:59.993805,انتهاء المهلة,6.716199603943661
NEIROUSDT,1735.0,0.0017254,0.00172591762,0.0017245373,2024-10-31 00:56:01.567670,ربح,9.71131275394366
SHIBUSDT,107991.0,1.852e-05,1.852926107061653e-05,1.851814746469173e-05,2024-10-31 00:56:02.368361,خسارة,11.710226163943661
SHIBUSDT,108050.0,1.851e-05,1.8519256070038444e-05,1.8508148464980777e-05,2024-10-31 00:56:23.188979,ربح,7.711312163943661
DOGEUSDT,12.0,0.17002,0.17026864930505106,0.16992117834747447,2024-10-31 00:56:38.908782,خسارة,7.749392163943661
NEIROUSDT,1159.0,0.00172604,0.0017269181754460859,0.0017258598182769572,2024-10-31 00:57:14.838766,انتهاء المهلة,7.75068382394366
SHIBUSDT,107933.0,1.853e-05,1.8539266080308116e-05,1.8528146459845943e-05,2024-10-31 00:57:18.453130,خسارة,9.74960298394366
DOGEUSDT,12.0,0.16989,0.17013641775557642,0.1697922746222118,2024-10-31 00:58:01.180710,انتهاء المهلة,7.79044298394366
NEIROUSDT,1158.0,0.00172719,0.0017280686934626217,0.0017270097317686893,2024-10-31 00:58:21.091398,خسارة,7.78900044394366
SHIBUSDT,107875.0,1.854e-05,1.8549271091508963e-05,1.8538145454245515e-05,2024-10-31 00:58:21.864319,ربح,9.79008169394366
NEIROUSDT,1159.0,0.00172543,0.001726307905776857,0.0017252498616115717,2024-10-31 00:58:57.157381,ربح,7.791129963943661
DOGEUSDT,12.0,0.17004,0.17028900386236795,0.16994100406881604,2024-10-31 00:59:25.023270,انتهاء المهلة,7.832449963943661
SHIBUSDT,107933.0,1.853e-05,1.8539266080308116e-05,1.8528146459845943e-05,2024-10-31 00:59:28.590344,ربح,9.833527783943662
NEIROUSDT,1158.0,0.00171917,0.001719685751,0.001718310415,2024-10-31 01:01:01.955721,خسارة,7.755968371436339
DOGEUSDT,12.0,0.17035,0.170401105,0.170264825,2024-10-31 01:14:02.404323,ربح,7.739856228208271
SHIBUSDT,108225.0,1.86e-05,1.8605580000000002e-05,1.85907e-05,2024-10-31 01:20:06.269876,خسارة,7.691695226760721
DOGEUSDT,12.0,0.17068,0.170731204,0.17059466,2024-10-31 01:20:22.413984,خسارة,9.73781522676072
PEPEUSDT,205128.0,9.75e-06,9.75487541135295e-06,9.749024794323524e-06,2024-10-31 01:30:09.069344,ربح,11.00204928
NEIROUSDT,1157.0,0.00172793,0.001728807528395023,0.0017277504253024884,2024-10-31 01:30:09.554108,ربح,13.002455999999999
SHIBUSDT,107469.0,1.861e-05,1.8619306236623834e-05,1.8608138381688082e-05,2024-10-31 01:30:23.288711,خسارة,13.0013794
NEIROUSDT,1157.0,0.001728,0.0017288775624522829,0.0017278204187738584,2024-10-31 01:30:29.718513,خسارة,11.00046714
SHIBUSDT,107469.0,1.861e-05,1.8619306236623834e-05,1.8608138381688082e-05,2024-10-31 01:30:35.138486,خسارة,10.99939054
PEPEUSDT,205339.0,9.74e-06,9.744870407484066e-06,9.739025796257967e-06,2024-10-31 01:30:40.140215,ربح,13.00144579
PEPEUSDT,205128.0,9.75e-06,9.75487541135295e-06,9.749024794323524e-06,2024-10-31 01:30:49.548597,خسارة,10.99939251
NEIROUSDT,1156.0,0.00172948,0.0017303582951140996,0.0017293002744429502,2024-10-31 01:30:50.983955,خسارة,12.99808183
SHIBUSDT,107527.0,1.86e-05,1.8609301219683566e-05,1.859813939015822e-05,2024-10-31 01:30:56.455619,ربح,12.9991593
DOGEUSDT,12.0,0.17052,0.17078185224592868,0.17041465187703567,2024-10-31 01:30:58.846356,انتهاء المهلة,15.0467193
PEPEUSDT,205973.0,9.71e-06,9.714855402824898e-06,9.709028798587551e-06,2024-10-31 01:32:36.795645,ربح,13.172286219999997
NEIROUSDT,1159.0,0.00172501,0.0017258861551326845,0.0017248306739336577,2024-10-31 01:32:38.679590,خسارة,13.170703559999996
DOGEUSDT,12.0,0.17011,0.170366119860329,0.1700074565698355,2024-10-31 01:32:39.190031,خسارة,15.210463559999996
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:32:49.717987,خسارة,15.209393009999996
PEPEUSDT,205761.0,9.72e-06,9.724860403208923e-06,9.719027798395538e-06,2024-10-31 01:33:17.498916,خسارة,11.207332319999995
NEIROUSDT,1158.0,0.00172666,0.0017275369197864146,0.0017264805391067927,2024-10-31 01:33:20.361368,خسارة,13.206063479999996
SHIBUSDT,107701.0,1.857e-05,1.85792861764386e-05,1.85681424117807e-05,2024-10-31 01:33:30.073775,خسارة,13.203917029999996
PEPEUSDT,205761.0,9.72e-06,9.724860403208923e-06,9.719027798395538e-06,2024-10-31 01:33:33.408438,خسارة,13.201856339999996
NEIROUSDT,1160.0,0.00172444,0.0017253158977351532,0.0017242607171324234,2024-10-31 01:33:35.409816,خسارة,13.201719539999996
SHIBUSDT,107817.0,1.855e-05,1.8559276154336025e-05,1.854814442283199e-05,2024-10-31 01:33:48.717881,خسارة,13.200646719999995
DOGEUSDT,12.0,0.17001,0.17026484669627165,0.16990807815186418,2024-10-31 01:33:50.358108,خسارة,15.239446719999995
PEPEUSDT,205973.0,9.71e-06,9.714855402824898e-06,9.709028798587551e-06,2024-10-31 01:33:52.859346,خسارة,15.237384819999995
NEIROUSDT,1161.0,0.00172212,0.001722994885097387,0.0017219408754513064,2024-10-31 01:33:56.680563,خسارة,15.236127589999995
SHIBUSDT,107875.0,1.854e-05,1.854927114541226e-05,1.853814542729387e-05,2024-10-31 01:34:07.168533,ربح,15.237208839999996
DOGEUSDT,12.0,0.16986,0.17011308632037786,0.1697589358398111,2024-10-31 01:34:22.907225,خسارة,15.273488839999995
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:34:26.360708,خسارة,13.271421479999995
SHIBUSDT,107933.0,1.853e-05,1.8539266137946564e-05,1.852814643102672e-05,2024-10-31 01:34:32.290562,ربح,13.272499299999996
NEIROUSDT,1162.0,0.00172156,0.0017224346489228507,0.0017213809095385747,2024-10-31 01:34:34.340631,ربح,15.274450999999996
NEIROUSDT,1161.0,0.00172193,0.001722804804612655,0.0017217508871936725,2024-10-31 01:34:52.308167,خسارة,11.273333089999996
SHIBUSDT,107933.0,1.853e-05,1.8539266137946564e-05,1.852814643102672e-05,2024-10-31 01:34:58.435871,ربح,11.274410909999997
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:34:59.296308,خسارة,13.272343549999997
SHIBUSDT,107933.0,1.853e-05,1.8539266137946564e-05,1.852814643102672e-05,2024-10-31 01:35:21.180045,ربح,9.273421369999998
NEIROUSDT,1161.0,0.00172303,0.0017239052756682926,0.0017228508166658536,2024-10-31 01:35:23.649162,خسارة,11.273255479999998
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:35:26.711685,خسارة,13.271188119999998
NEIROUSDT,1161.0,0.00172209,0.0017229648723650075,0.0017219108773174963,2024-10-31 01:35:30.148804,خسارة,13.270314019999997
SHIBUSDT,107933.0,1.853e-05,1.8539266137946564e-05,1.852814643102672e-05,2024-10-31 01:35:35.026165,خسارة,13.269233179999997
PEPEUSDT,206612.0,9.68e-06,9.684840408610918e-06,9.679031795694543e-06,2024-10-31 01:35:44.233496,ربح,13.271303459999997
DOGEUSDT,12.0,0.16978,0.17003222206347338,0.16967935596826328,2024-10-31 01:35:44.983486,انتهاء المهلة,15.307583459999996
NEIROUSDT,1162.0,0.00172144,0.0017223145987236294,0.0017212609166381853,2024-10-31 01:35:49.332432,خسارة,15.306409379999996
SHIBUSDT,107991.0,1.852e-05,1.8529261131962863e-05,1.8518147434018567e-05,2024-10-31 01:35:52.926659,ربح,15.307482609999997
PEPEUSDT,206612.0,9.68e-06,9.684840408610918e-06,9.679031795694543e-06,2024-10-31 01:36:11.558637,ربح,13.309552889999997
NEIROUSDT,1161.0,0.00172247,0.0017233450343165548,0.0017222908533417228,2024-10-31 01:36:13.277151,خسارة,13.309003869999998
SHIBUSDT,107933.0,1.853e-05,1.8539266137946564e-05,1.852814643102672e-05,2024-10-31 01:36:17.610705,ربح,13.310081689999997
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:36:30.222032,خسارة,11.308014329999997
NEIROUSDT,1161.0,0.00172217,0.0017230449063382726,0.0017219908723308639,2024-10-31 01:36:35.769944,ربح,13.308498599999997
SHIBUSDT,107875.0,1.854e-05,1.854927114541226e-05,1.853814542729387e-05,2024-10-31 01:36:37.082887,ربح,13.309579849999997
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:36:49.335627,خسارة,11.307512489999997
NEIROUSDT,1162.0,0.00172144,0.0017223145987236294,0.0017212609166381853,2024-10-31 01:36:53.041240,ربح,13.308848329999996
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:36:56.369373,خسارة,13.307777779999997
DOGEUSDT,12.0,0.16984,0.17009286534780796,0.16973904332609602,2024-10-31 01:37:08.026489,انتهاء المهلة,11.345977779999997
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:37:14.840024,خسارة,11.344907229999997
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:37:18.857046,خسارة,13.342839869999997
NEIROUSDT,1162.0,0.00172189,0.0017227647877149444,0.0017217108896425278,2024-10-31 01:37:22.795151,ربح,13.344791569999996
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:37:27.218670,ربح,11.346852169999996
NEIROUSDT,1161.0,0.00172285,0.001723725197740212,0.001722670828629894,2024-10-31 01:37:27.797012,خسارة,13.346709499999996
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:37:31.641640,ربح,13.347794129999995
NEIROUSDT,1161.0,0.0017223,0.0017231749616832177,0.001722120864158391,2024-10-31 01:37:44.408149,خسارة,11.346722659999996
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:37:46.144729,خسارة,13.344655299999996
SHIBUSDT,107817.0,1.855e-05,1.8559276154336025e-05,1.854814442283199e-05,2024-10-31 01:37:49.177356,ربح,13.345738819999996
PEPEUSDT,206398.0,9.69e-06,9.694845405544612e-06,9.689030797227695e-06,2024-10-31 01:37:58.537726,ربح,13.347799419999996
NEIROUSDT,1161.0,0.00172228,0.0017231549531574444,0.0017221008654212779,2024-10-31 01:38:03.288076,ربح,13.348678429999996
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:38:05.115819,ربح,13.349763059999995
SHIBUSDT,107701.0,1.857e-05,1.85792861764386e-05,1.85681424117807e-05,2024-10-31 01:38:21.058965,خسارة,9.348693619999995
DOGEUSDT,12.0,0.16983,0.17008275608558399,0.16972909645720805,2024-10-31 01:38:21.544946,انتهاء المهلة,11.387613619999996
NEIROUSDT,1160.0,0.0017237,0.0017245755686759112,0.0017235207706620445,2024-10-31 01:38:22.780134,ربح,13.388613619999996
PEPEUSDT,206186.0,9.7e-06,9.704850403608105e-06,9.699029798195947e-06,2024-10-31 01:38:36.865201,خسارة,11.386555959999995
NEIROUSDT,1159.0,0.00172505,0.0017259261733250343,0.001724870670837483,2024-10-31 01:38:50.996048,خسارة,9.385633929999996
DOGEUSDT,12.0,0.16993,0.17018388529915301,0.16982854685042348,2024-10-31 01:39:14.455086,خسارة,9.422753929999995
PEPEUSDT,206186.0,9.7e-06,9.704850403608105e-06,9.699029798195947e-06,2024-10-31 01:43:43.115447,ربح,13.00206606
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:43:53.268114,ربح,11.00315069
NEIROUSDT,1155.0,0.00173108,0.0017319591143391813,0.0017309001048304094,2024-10-31 01:44:08.834848,ربح,11.00377239
SHIBUSDT,107817.0,1.855e-05,1.8559276154336025e-05,1.854814442283199e-05,2024-10-31 01:44:15.033221,خسارة,11.00269957
PEPEUSDT,205973.0,9.71e-06,9.714855402824898e-06,9.709028798587551e-06,2024-10-31 01:44:16.249809,خسارة,13.000637670000001
NEIROUSDT,1155.0,0.00173175,0.0017326294657850564,0.0017315700296074718,2024-10-31 01:44:25.670525,خسارة,10.998880070000002
DOGEUSDT,12.0,0.1697,0.16995141051473778,0.16959974974263112,2024-10-31 01:44:26.487774,خسارة,13.033840070000002
PEPEUSDT,205973.0,9.71e-06,9.714855402824898e-06,9.709028798587551e-06,2024-10-31 01:44:28.450746,خسارة,15.031778170000003
SHIBUSDT,107817.0,1.855e-05,1.8559276154336025e-05,1.854814442283199e-05,2024-10-31 01:44:32.733694,ربح,15.032861690000002
PEPEUSDT,206186.0,9.7e-06,9.704850403608105e-06,9.699029798195947e-06,2024-10-31 01:44:52.922007,ربح,11.034927750000003
NEIROUSDT,1155.0,0.00173138,0.001732259271090579,0.0017312000714547104,2024-10-31 01:44:53.406418,خسارة,13.034313600000003
PEPEUSDT,205973.0,9.71e-06,9.714855401560235e-06,9.709028799219882e-06,2024-10-31 01:45:08.948151,ربح,11.036371160000002
SHIBUSDT,107759.0,1.856e-05,1.856928116468913e-05,1.855814341765543e-05,2024-10-31 01:45:10.651262,ربح,11.038533380000002
NEIROUSDT,1154.0,0.00173382,0.0017346998501550387,0.0017336401479224807,2024-10-31 01:45:12.666922,خسارة,13.038461540000002
PEPEUSDT,206186.0,9.7e-06,9.704850402410043e-06,9.699029798794979e-06,2024-10-31 01:45:36.260789,ربح,13.00206606
DOGEUSDT,12.0,0.16963,0.16987414261194383,0.1695333731940281,2024-10-31 01:45:37.465134,خسارة,13.035226060000001
SHIBUSDT,107759.0,1.856e-05,1.8569281197197615e-05,1.855814340140119e-05,2024-10-31 01:45:44.404539,خسارة,13.034155510000001
NEIROUSDT,1153.0,0.00173424,0.0017351200859322018,0.001734060093033899,2024-10-31 01:45:44.904550,خسارة,15.033238440000002
PEPEUSDT,206186.0,9.7e-06,9.704850402410043e-06,9.699029798794979e-06,2024-10-31 01:45:56.436501,ربح,13.035304500000002
DOGEUSDT,12.0,0.1693,0.16954185487310447,0.16920446756344776,2024-10-31 01:45:58.514285,خسارة,13.065344500000002
DOGEUSDT,12.0,0.16916,0.169401180984694,0.169064783507653,2024-10-31 01:46:11.032903,خسارة,11.093824500000002
NEIROUSDT,1154.0,0.0017338,0.0017346798389779525,0.0017336201505110237,2024-10-31 01:46:16.910655,ربح,11.095945260000002
SHIBUSDT,107875.0,1.854e-05,1.8549271179456638e-05,1.8538145410271678e-05,2024-10-31 01:46:19.958732,ربح,11.097026510000003
SHIBUSDT,107875.0,1.854e-05,1.8549271179456638e-05,1.8538145410271678e-05,2024-10-31 01:46:23.459120,ربح,11.099186510000003
NEIROUSDT,1153.0,0.00173483,0.0017357104205427691,0.0017346500142286152,2024-10-31 01:46:26.318657,خسارة,11.099180310000003
SHIBUSDT,107817.0,1.855e-05,1.8559276187627062e-05,1.854814440618647e-05,2024-10-31 01:46:26.803053,ربح,13.100263830000003
NEIROUSDT,1153.0,0.00173473,0.0017356103635505404,0.00173455002772473,2024-10-31 01:46:29.474696,خسارة,13.100003970000003
DOGEUSDT,12.0,0.16905,0.16929077683538538,0.1689549690823073,2024-10-31 01:46:30.584430,ربح,13.131603970000004
SHIBUSDT,107817.0,1.855e-05,1.8559276187627062e-05,1.854814440618647e-05,2024-10-31 01:46:31.396984,ربح,15.133765660000003
NEIROUSDT,1154.0,0.00173382,0.0017346998501550387,0.0017336401479224807,2024-10-31 01:46:34.349729,خسارة,15.132389800000004
SHIBUSDT,107759.0,1.856e-05,1.8569281197197615e-05,1.855814340140119e-05,2024-10-31 01:46:37.740671,ربح,15.133474430000003
DOGEUSDT,12.0,0.16938,0.16962231976578668,0.16928424711710666,2024-10-31 01:46:42.663194,خسارة,15.164714430000004
NEIROUSDT,1155.0,0.00173156,0.0017324386163695166,0.0017313804258152418,2024-10-31 01:46:43.335031,خسارة,15.164250430000003
SHIBUSDT,107759.0,1.856e-05,1.8569281197197615e-05,1.855814340140119e-05,2024-10-31 01:46:56.603178,خسارة,11.163179880000003
NEIROUSDT,1155.0,0.0017312,0.0017320784253152897,0.0017310204673423551,2024-10-31 01:46:58.166304,خسارة,13.162288530000003
SHIBUSDT,107817.0,1.855e-05,1.8559276196552574e-05,1.8548144401723715e-05,2024-10-31 01:47:00.298546,ربح,13.163372050000003
SHIBUSDT,107759.0,1.856e-05,1.856928118826729e-05,1.8558143405866352e-05,2024-10-31 01:47:06.074681,خسارة,11.162301500000003
NEIROUSDT,1156.0,0.00173083,0.0017317082305304884,0.0017306505092347557,2024-10-31 01:47:06.809460,ربح,13.164192940000003
DOGEUSDT,12.0,0.16928,0.1695217476995987,0.16918451815020066,2024-10-31 01:47:10.855985,خسارة,11.194352940000003
NEIROUSDT,1154.0,0.0017326,0.0017334791767813522,0.0017324203016093238,2024-10-31 01:47:12.496921,خسارة,13.193404060000004
