الرمز,الكمية,السعر الابتدائي,سعر الهدف,سعر الإيقاف,الوقت,النتيجة,الرصيد المتبقي
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:54:59.040014,ربح,66.02507307000005
PEOPLEUSDT,57.2,0.06996,0.07008747054440591,0.06990675872779704,2024-10-29 01:54:59.283445,انتهاء المهلة,70.03078907000005
PEPEUSDT,432432.0,9.25e-06,9.254626931054469e-06,9.249074034472765e-06,2024-10-29 01:55:01.098286,ربح,70.05240667000005
NEIROUSDT,2540.0,0.00157503,0.0015758686093308172,0.0015748469498345916,2024-10-29 01:55:02.904025,ربح,70.05732627000005
BOMEUSDT,465.0,0.008599,0.008604704126871178,0.008597437786564412,2024-10-29 01:55:04.818130,ربح,70.07911127000004
SHIBUSDT,221361.0,1.807e-05,1.807904081129775e-05,1.806819009435113e-05,2024-10-29 01:55:07.386401,ربح,70.10124064000004
SHIBUSDT,221484.0,1.806e-05,1.806903580170149e-05,1.8058191099149253e-05,2024-10-29 01:55:13.720834,ربح,70.12117524000004
NEIROUSDT,2542.0,0.00157352,0.0015743576269259165,0.0015733372145370415,2024-10-29 01:55:15.786744,ربح,70.13326468000004
NEIROUSDT,2540.0,0.00157464,0.0015754783550935975,0.0015744570184532012,2024-10-29 01:55:24.808119,ربح,70.14621068000004
NEIROUSDT,2540.0,0.00157497,0.001575808570194627,0.0015747869604026865,2024-10-29 01:55:27.163085,ربح,70.16316988000004
NEIROUSDT,2540.0,0.0015746,0.001575438329037778,0.001574417025481111,2024-10-29 01:55:29.943011,ربح,70.17591268000004
NEIROUSDT,2539.0,0.00157518,0.0015760187072074872,0.0015749969233962565,2024-10-29 01:55:31.953501,ربح,70.18248007000004
PEOPLEUSDT,57.2,0.06995,0.07007741133023744,0.06989678683488128,2024-10-29 01:55:36.544456,ربح,66.19277207000005
NEIROUSDT,2538.0,0.00157581,0.0015766491188533966,0.0015756268120733017,2024-10-29 01:55:39.122983,ربح,66.19720309000004
BOMEUSDT,465.0,0.008605,0.008610711113102253,0.008603435193448873,2024-10-29 01:55:41.225712,ربح,66.22317309000005
NEIROUSDT,2539.0,0.00157531,0.001576148792075738,0.001575126900462131,2024-10-29 01:55:43.052680,ربح,66.23326969000004
SHIBUSDT,221361.0,1.807e-05,1.807904081129775e-05,1.806819009435113e-05,2024-10-29 01:55:57.917387,ربح,66.25539906000004
DOGEUSDT,25.0,0.1583,0.1588307887031195,0.15805835064844023,2024-10-29 01:56:00.014778,خسارة,70.20514906000004
PEPEUSDT,431965.0,9.26e-06,9.264631933142096e-06,9.259073033428952e-06,2024-10-29 01:56:16.818165,ربح,70.21810391000004
