الرمز,الكمية,السعر الابتدائي,سعر الهدف,سعر الإيقاف,الوقت,النتيجة,الرصيد المتبقي
NEIROUSDT,6294.0,0.00158879,0.0015896090091018702,0.001588618813949065,2024-10-28 05:30:27.655709,ربح,91.55980371999998
NEIROUSDT,6289.0,0.00159006,0.0015908798596078963,0.0015898885791960518,2024-10-28 05:30:35.028526,خسارة,91.55849614999998
JUPUSDT,9.8,1.0156,1.024424559173417,1.0113400604132916,2024-10-28 05:30:51.002730,انتهاء المهلة,81.51137614999999
NEIROUSDT,6283.0,0.0015917,0.0015925206750293166,0.0015915284174853417,2024-10-28 05:30:52.950874,ربح,91.52226853999998
NOTUSDT,1423.0,0.007028,0.007031723794303689,0.007027192302848156,2024-10-28 05:31:37.799249,ربح,61.534496539999985
FTMUSDT,15.0,0.681,0.6844876756443382,0.6793583121778309,2024-10-28 05:31:45.217615,انتهاء المهلة,71.74949653999998
DOGEUSDT,70.0,0.14334,0.14356522355710033,0.14324888922144985,2024-10-28 05:31:51.317506,خسارة,81.77279653999999
NEIROUSDT,6269.0,0.00159511,0.0015959326780749282,0.0015949379274625359,2024-10-28 05:31:53.777828,خسارة,91.75498792999998
ENAUSDT,28.34,0.3529,0.35571437827649166,0.35154574586175413,2024-10-28 05:32:11.389754,انتهاء المهلة,91.76750992999999
NEIROUSDT,6274.0,0.00159396,0.001594781999300577,0.0015937880943497115,2024-10-28 05:32:35.177175,ربح,81.77880624999999
NOTUSDT,1423.0,0.007025,0.007028722269147329,0.007024192615426335,2024-10-28 05:33:13.544660,انتهاء المهلة,51.77538124999999
FTMUSDT,15.0,0.6803,0.6837840906620313,0.6786599996689844,2024-10-28 05:33:16.206872,انتهاء المهلة,61.97988124999999
NEIROUSDT,6277.0,0.00159306,0.0015938816065003737,0.0015928881557498132,2024-10-28 05:33:27.123092,خسارة,71.96916182
ENAUSDT,28.27,0.3537,0.35650705104022506,0.35234952947988746,2024-10-28 05:33:53.992892,انتهاء المهلة,71.95695282
DOGEUSDT,70.0,0.14334,0.14356540716620267,0.14324879741689867,2024-10-28 05:33:59.421835,انتهاء المهلة,71.99075282
ADAUSDT,29.6,0.3374,0.3380919133983678,0.33710465330081607,2024-10-28 05:34:13.142060,انتهاء المهلة,81.97779281999999
FTMUSDT,15.0,0.6796,0.6831101616983616,0.6779468591508192,2024-10-28 05:34:54.882513,انتهاء المهلة,42.17179281999999
ENAUSDT,28.34,0.3529,0.35570449833145695,0.3515506858342715,2024-10-28 05:34:58.549781,انتهاء المهلة,42.17297882
NEIROUSDT,6276.0,0.00159348,0.0015943017318380234,0.0015933081560809883,2024-10-28 05:35:01.746741,خسارة,42.171274419999996
NEIROUSDT,6283.0,0.00159155,0.00159237066867289,0.001591378398163555,2024-10-28 05:35:16.629735,خسارة,42.16878402
JUPUSDT,9.8,1.0169,1.025800938115604,1.012602065942198,2024-10-28 05:35:19.497819,انتهاء المهلة,52.13342401999999
ARBUSDT,19.4,0.5142,0.5159335346653273,0.5134103626673363,2024-10-28 05:35:24.494670,انتهاء المهلة,62.10890401999999
NOTUSDT,1426.0,0.007011,0.0070147152214997816,0.007010194039250109,2024-10-28 05:35:43.530149,انتهاء المهلة,62.10659001999999
DOGEUSDT,70.0,0.14352,0.14374610729742934,0.14342847435128533,2024-10-28 05:35:45.970847,انتهاء المهلة,72.15089001999999
ADAUSDT,29.7,0.3368,0.33749601687369374,0.33650251156315314,2024-10-28 05:35:48.454240,انتهاء المهلة,82.15385002
FTMUSDT,15.0,0.6789,0.6824138907118958,0.677244889644052,2024-10-28 05:35:58.614451,انتهاء المهلة,92.33735001999999
NEIROUSDT,6278.0,0.0015928,0.00159362134522139,0.0015926282473893048,2024-10-28 05:36:21.963012,ربح,92.34730711999998
NEIROUSDT,6282.0,0.00159189,0.0015927110046618821,0.0015917182811690592,2024-10-28 05:36:26.542078,ربح,92.36376765999998
NEIROUSDT,6282.0,0.00159189,0.0015927110046618821,0.0015917182811690592,2024-10-28 05:36:29.358348,ربح,92.38022819999998
NEIROUSDT,6283.0,0.00159169,0.0015925109015134658,0.0015915183027432672,2024-10-28 05:36:32.207052,ربح,92.39828320999997
NEIROUSDT,6283.0,0.00159169,0.001592510700715315,0.0015915184031423423,2024-10-28 05:36:35.069023,ربح,92.42111329999997
NEIROUSDT,6283.0,0.00159169,0.001592510700715315,0.0015915184031423423,2024-10-28 05:36:38.345699,ربح,92.44394338999997
NEIROUSDT,6283.0,0.00159169,0.001592510700715315,0.0015915184031423423,2024-10-28 05:36:41.622414,ربح,92.46677347999997
NEIROUSDT,6226.0,0.00160614,0.0016069687070698962,0.0016059665674650518,2024-10-28 05:36:44.835639,خسارة,92.41816283999998
NEIROUSDT,6226.0,0.00160614,0.0016069696151702541,0.0016059661134148729,2024-10-28 05:36:56.061052,ربح,72.43685525999999
DOGEUSDT,70.0,0.14332,0.14354566037706515,0.14322866781146742,2024-10-28 05:37:02.123339,انتهاء المهلة,82.46925525999998
JUPUSDT,9.8,1.018,1.0268767185001648,1.0137143407499176,2024-10-28 05:37:46.602415,خسارة,52.39665525999998
ENAUSDT,28.38,0.3523,0.3551116321169029,0.35094702894154856,2024-10-28 05:37:48.592630,خسارة,62.29843725999998
NOTUSDT,1428.0,0.007002,0.007005711443837995,0.007001194578081003,2024-10-28 05:37:54.838976,انتهاء المهلة,72.29729325999998
DOGEUSDT,70.0,0.14347,0.14369593989042673,0.14337855055478663,2024-10-28 05:38:03.850104,خسارة,72.33319325999997
DOGEUSDT,70.0,0.14339,0.14361687375020873,0.1432980716248956,2024-10-28 05:38:06.211509,ربح,72.39219325999997
NOTUSDT,1430.0,0.006992,0.006995708240375001,0.006991194679812499,2024-10-28 05:38:06.983108,ربح,82.41506325999997
ARBUSDT,19.5,0.5136,0.515356819313863,0.5127986303430684,2024-10-28 05:38:13.354759,انتهاء المهلة,72.43026325999996
NOTUSDT,1432.0,0.006981,0.0069847083274543215,0.006980192986272839,2024-10-28 05:38:13.699808,ربح,82.43707925999996
NEIROUSDT,6221.0,0.00160752,0.0016083506941875784,0.0016073457809062108,2024-10-28 05:38:17.367468,خسارة,82.42645000999997
NEIROUSDT,6242.0,0.00160206,0.0016028874418628572,0.0016018865880685713,2024-10-28 05:38:21.054662,ربح,82.45859240999997
NEIROUSDT,6242.0,0.00160206,0.0016028869887665378,0.0016018868146167311,2024-10-28 05:38:27.505073,ربح,72.49073480999996
DOGEUSDT,70.0,0.14337,0.14359591624834,0.14327854737582998,2024-10-28 05:39:10.136036,انتهاء المهلة,72.52663480999996
NOTUSDT,1433.0,0.006979,0.006982709663596465,0.006978192018201767,2024-10-28 05:39:17.379605,انتهاء المهلة,72.53040780999996
JUPUSDT,9.9,1.0119,1.0209029549412159,1.0075503075293921,2024-10-28 05:39:28.126292,انتهاء المهلة,82.54821780999995
DOGEUSDT,70.0,0.14355,0.1437764855351472,0.14345828973242641,2024-10-28 05:39:59.972933,ربح,62.66951780999995
NEIROUSDT,6215.0,0.00160893,0.0016097613526239716,0.0016087556631880142,2024-10-28 05:40:00.793005,انتهاء المهلة,72.66901775999995
DOGEUSDT,69.0,0.14459,0.14481931809676396,0.14449702945161802,2024-10-28 05:40:04.036519,خسارة,72.57396775999995
DOGEUSDT,69.0,0.14459,0.14481843768395491,0.14449746965802254,2024-10-28 05:40:06.935985,خسارة,72.47891775999994
DOGEUSDT,70.0,0.14355,0.14377679458836526,0.14345813520581738,2024-10-28 05:40:10.212795,ربح,72.60021775999995
DOGEUSDT,70.0,0.14355,0.14377679458836526,0.14345813520581738,2024-10-28 05:40:12.671411,ربح,72.72151775999995
DOGEUSDT,70.0,0.14355,0.14377679458836526,0.14345813520581738,2024-10-28 05:40:19.797640,ربح,62.84281775999995
DOGEUSDT,69.0,0.14459,0.14482740013311882,0.14449298843344058,2024-10-28 05:40:23.891718,خسارة,62.74776775999995
NEIROUSDT,6206.0,0.00161129,0.0016121230004899094,0.0016111151932550456,2024-10-28 05:40:27.083764,ربح,62.762265839999955
DOGEUSDT,69.0,0.14458,0.14481738371427014,0.14448299514286492,2024-10-28 05:40:27.927867,خسارة,72.66721583999995
NEIROUSDT,6195.0,0.0016143,0.0016151350946525549,0.0016141245976737223,2024-10-28 05:40:40.774214,ربح,52.681743089999955
FTMUSDT,15.0,0.6782,0.6817691428500262,0.676517158574987,2024-10-28 05:40:43.540323,انتهاء المهلة,52.842743089999956
JUPUSDT,9.9,1.013,1.0220336180895453,1.0086351409552272,2024-10-28 05:40:46.184278,انتهاء المهلة,62.85857308999996
NOTUSDT,1431.0,0.006988,0.006991713456638182,0.006987191471680909,2024-10-28 05:40:53.528239,انتهاء المهلة,62.85840108999996
NEIROUSDT,6194.0,0.00161434,0.0016151750588170835,0.0016141646215914582,2024-10-28 05:41:30.323092,ربح,62.867595389999956
DOGEUSDT,69.0,0.14462,0.14485733288033176,0.14452302655983412,2024-10-28 05:41:32.914647,انتهاء المهلة,72.84430538999996
ENAUSDT,28.63,0.3493,0.3521745402862468,0.34791512485687665,2024-10-28 05:41:39.096617,انتهاء المهلة,72.85621638999996
NEIROUSDT,6181.0,0.00161782,0.0016186572521002592,0.0016176440469498705,2024-10-28 05:41:39.445668,خسارة,82.83877862999995
JUPUSDT,9.9,1.0128,1.0218265309914911,1.0084386545042543,2024-10-28 05:41:54.568417,انتهاء المهلة,72.86549862999995
NOTUSDT,1429.0,0.006997,0.00700071389272628,0.006996192603636861,2024-10-28 05:42:05.879042,انتهاء المهلة,72.86421162999994
DOGEUSDT,69.0,0.14443,0.1446666753177579,0.14433332684112105,2024-10-28 05:42:10.156384,خسارة,72.81953162999994
FTMUSDT,15.0,0.6764,0.6800254878847342,0.6746887160576329,2024-10-28 05:42:54.242356,انتهاء المهلة,72.96553162999994
JUPUSDT,9.9,1.0115,1.0204746263655438,1.0071644118172283,2024-10-28 05:42:57.126318,انتهاء المهلة,72.99225162999994
NOTUSDT,1431.0,0.006989,0.006992709646457621,0.006988193526771191,2024-10-28 05:43:10.949889,انتهاء المهلة,82.99351062999995
NEIROUSDT,6200.0,0.00161301,0.0016138443592647266,0.0016128347718676367,2024-10-28 05:43:21.156874,ربح,83.00694462999995
NEIROUSDT,6199.0,0.00161315,0.0016139845852678714,0.0016129746798660644,2024-10-28 05:43:38.600735,خسارة,73.00549769999995
DOGEUSDT,69.0,0.14393,0.14416288403853153,0.14383514748073423,2024-10-28 05:43:52.528839,انتهاء المهلة,72.94701769999995
FTMUSDT,15.0,0.6754,0.6790898677313768,0.6736563761343116,2024-10-28 05:43:57.168903,انتهاء المهلة,83.07801769999995
ENAUSDT,28.65,0.3491,0.3519592479842909,0.3477227410078546,2024-10-28 05:44:35.942372,انتهاء المهلة,83.07973269999995
JUPUSDT,9.9,1.0115,1.02052024155733,1.007141604221335,2024-10-28 05:44:44.883815,انتهاء المهلة,93.09358269999996
NEIROUSDT,6214.0,0.00160929,0.0016101220563595157,0.001609115365320242,2024-10-28 05:44:51.996907,خسارة,83.08252555999995
JUPUSDT,9.9,1.0104,1.0195089627958582,1.0059970786020709,2024-10-28 05:45:49.224082,انتهاء المهلة,63.08548555999995
NEIROUSDT,6229.0,0.00160545,0.0016062776374308014,0.0016052769987845992,2024-10-28 05:45:50.080691,خسارة,73.07337560999996
NOTUSDT,1433.0,0.006978,0.006981706733845617,0.006977193333077191,2024-10-28 05:45:52.640878,انتهاء المهلة,83.07284960999996
DOGEUSDT,69.0,0.14423,0.14446250844990444,0.1441353802750478,2024-10-28 05:46:06.875434,انتهاء المهلة,73.02471960999996
ENAUSDT,28.68,0.3487,0.35170826995766785,0.3472481700211661,2024-10-28 05:46:32.679540,انتهاء المهلة,73.01109560999996
NEIROUSDT,6230.0,0.00160519,0.0016060173512928457,0.0016050171028535772,2024-10-28 05:47:05.242422,انتهاء المهلة,73.01142930999995
XRPUSDT,19.0,0.5142,0.5150570103096859,0.513848624845157,2024-10-28 05:47:08.247575,انتهاء المهلة,82.78122930999996
DOGEUSDT,69.0,0.14443,0.1446612858633676,0.1443360215683162,2024-10-28 05:47:16.137034,خسارة,92.73585930999995
JUPUSDT,9.9,1.0092,1.0184776757116631,1.0047125421441685,2024-10-28 05:47:25.210956,انتهاء المهلة,102.72693930999995
NEIROUSDT,6236.0,0.00160358,0.0016044065982434874,0.0016034072378782566,2024-10-28 05:47:35.144631,ربح,92.73702886999995
NEIROUSDT,6236.0,0.00160358,0.0016044064556652706,0.0016034073091673647,2024-10-28 05:47:57.119083,خسارة,92.72435702999995
NEIROUSDT,6255.0,0.00159879,0.001599613762753503,0.0015986179371232487,2024-10-28 05:48:10.811461,خسارة,82.71709482999995
JUPUSDT,9.9,1.0103,1.0195752887829748,1.0058139006085125,2024-10-28 05:48:33.307803,انتهاء المهلة,92.71906482999995
FTMUSDT,15.0,0.6762,0.6801447704327881,0.674329044783606,2024-10-28 05:49:01.468235,انتهاء المهلة,92.86206482999995
NEIROUSDT,6267.0,0.00159563,0.001596451665308754,0.001595458511845623,2024-10-28 05:49:10.821557,ربح,102.87196790999995
NEIROUSDT,6254.0,0.00159885,0.0015996734274296037,0.0015986781137851981,2024-10-28 05:49:32.188222,ربح,92.88606032999995
NEIROUSDT,6261.0,0.00159726,0.001598082950173483,0.0015970881139132586,2024-10-28 05:49:36.386236,ربح,92.91323965999995
DOGEUSDT,69.0,0.14442,0.14465231198851378,0.1443255070057431,2024-10-28 05:49:47.548453,خسارة,82.86717965999995
NEIROUSDT,6238.0,0.0016032,0.0016040260782514838,0.001603027440874258,2024-10-28 05:50:16.630270,خسارة,92.84847869999994
FTMUSDT,15.0,0.6769,0.6808080931525256,0.6750474884237372,2024-10-28 05:50:32.912529,انتهاء المهلة,93.00197869999994
NEIROUSDT,6240.0,0.00160257,0.0016033956215039697,0.001602397574748015,2024-10-28 05:51:18.991922,خسارة,62.99140749999994
ARBUSDT,19.4,0.5142,0.5160667487447548,0.5133437556276227,2024-10-28 05:51:25.347317,انتهاء المهلة,72.96688749999994
NEIROUSDT,6253.0,0.00159934,0.0016001638633442465,0.001599167969327877,2024-10-28 05:51:37.935632,خسارة,72.95292849999994
JUPUSDT,9.9,1.0115,1.0206993804326805,1.0070520347836598,2024-10-28 05:51:38.755093,انتهاء المهلة,82.96677849999995
ENAUSDT,28.69,0.3486,0.3516151023932566,0.3471447388033717,2024-10-28 05:51:53.602992,انتهاء المهلة,92.96811249999995
FTMUSDT,15.0,0.676,0.6799227982411699,0.6741400008794151,2024-10-28 05:52:03.740482,انتهاء المهلة,93.10811249999995
NEIROUSDT,6281.0,0.00159217,0.0015929898634979118,0.001591998893751044,2024-10-28 05:52:52.895433,ربح,63.11883310999995
JUPUSDT,9.9,1.0126,1.0217534955429852,1.0081751422285075,2024-10-28 05:53:03.750174,انتهاء المهلة,73.13070310999996
NEIROUSDT,6281.0,0.00159205,0.0015928695898665788,0.0015918790125667105,2024-10-28 05:53:17.370231,خسارة,73.11755591999996
ENAUSDT,28.65,0.3491,0.35210919040839755,0.34764776979580125,2024-10-28 05:53:22.896644,انتهاء المهلة,83.11927091999996
DOGEUSDT,69.0,0.14459,0.14482154208256123,0.14449591745871937,2024-10-28 05:53:26.485888,انتهاء المهلة,83.09598091999996
FTMUSDT,15.0,0.6767,0.6806217943879289,0.6748406078060355,2024-10-28 05:53:33.444188,انتهاء المهلة,73.24648091999995
NEIROUSDT,6280.0,0.00159236,0.0015931796704005373,0.0015921890187997312,2024-10-28 05:53:37.439121,ربح,83.25648691999996
NEIROUSDT,6281.0,0.00159222,0.0015930396779528116,0.0015920489940235943,2024-10-28 05:54:25.329172,خسارة,83.24365377999996
ENAUSDT,28.68,0.3487,0.3517032342103172,0.3472506878948414,2024-10-28 05:54:26.994218,انتهاء المهلة,93.23289777999996
DOGEUSDT,69.0,0.14444,0.14467377400667275,0.14434477899666365,2024-10-28 05:54:29.661883,انتهاء المهلة,103.21512777999996
NEIROUSDT,6278.0,0.00159279,0.0015936098892935715,0.001592618973853214,2024-10-28 05:54:47.377578,خسارة,103.20769481999996
NEIROUSDT,6276.0,0.00159338,0.0015942002814318338,0.001593208866284083,2024-10-28 05:55:00.177584,ربح,103.21942105999996
NEIROUSDT,6259.0,0.00159773,0.0015985528310649801,0.0015975582439675098,2024-10-28 05:55:55.371594,خسارة,93.21404261999996
NEIROUSDT,6256.0,0.00159846,0.0015992832070150327,0.0015982881654924834,2024-10-28 05:56:51.179561,ربح,63.232275899999955
DOGEUSDT,69.0,0.14498,0.1452167763444341,0.14488335882778294,2024-10-28 05:56:51.998557,خسارة,73.21519589999996
XRPUSDT,19.0,0.5148,0.5156392246973861,0.514457607651307,2024-10-28 05:56:54.781552,انتهاء المهلة,72.99639589999995
DOGEUSDT,69.0,0.14465,0.14488933516332517,0.1445520299183374,2024-10-28 05:56:55.177674,ربح,83.00001589999995
DOGEUSDT,69.0,0.14465,0.14488933516332517,0.1445520299183374,2024-10-28 05:56:57.630900,ربح,83.00363589999995
DOGEUSDT,69.0,0.14498,0.14521988117510462,0.1448818064124477,2024-10-28 05:57:01.838114,خسارة,82.98448589999995
DOGEUSDT,69.0,0.14461,0.14484926898007916,0.1445120570099604,2024-10-28 05:57:04.696554,ربح,82.98810589999995
DOGEUSDT,69.0,0.14498,0.14521540826286644,0.14488404286856676,2024-10-28 05:57:08.280526,خسارة,82.96895589999995
DOGEUSDT,69.0,0.14498,0.14521540826286644,0.14488404286856676,2024-10-28 05:57:11.283515,خسارة,82.94704589999995
